Temps	Axial D?lacement	Axial Force	Axial fl?he	Axial CMOD*2	Canon
Sec	mm	N	mm	mm	unitless
213.51367	-0.63843429	69.385284	-0.75601757	-0.80940634	0
214.01367	-0.6409049	72.022537	-0.76151609	-0.81508338	0
214.51367	-0.6427139	71.558098	-0.76762676	-0.82147986	0
215.01367	-0.64448714	72.144547	-0.77291042	-0.82729071	0
215.51367	-0.64533949	73.748718	-0.7770291	-0.83157778	0
216.01367	-0.64540207	72.108925	-0.78080416	-0.83586067	0
216.51367	-0.64713955	72.092674	-0.78487933	-0.84001541	0
217.01367	-0.64994097	73.227142	-0.78870773	-0.84393829	0
217.51367	-0.651595	72.706696	-0.79230696	-0.84717065	0
218.01367	-0.65339804	71.93251	-0.79512894	-0.85088074	0
218.51367	-0.65412819	74.043747	-0.79900175	-0.854702	0
219.01367	-0.65506101	72.284866	-0.80226243	-0.85812032	0
219.51367	-0.6562829	73.635773	-0.80524117	-0.86120367	0
220.01367	-0.65835416	72.098869	-0.80939978	-0.86577117	0
220.51367	-0.65921843	72.823364	-0.81288904	-0.86948097	0
221.01367	-0.66201389	72.886871	-0.8157289	-0.87241083	0
221.51367	-0.66406131	74.470016	-0.8183822	-0.87488353	0
222.01367	-0.66318512	75.170982	-0.82101911	-0.87748051	0
222.51367	-0.66616833	74.328262	-0.82384408	-0.88075757	1
223.01367	-0.66654682	74.283531	-0.8264786	-0.88362634	0
223.51367	-0.66972971	75.504242	-0.829072	-0.88621616	0
224.01367	-0.67094862	76.327141	-0.83140403	-0.88839173	0
224.51367	-0.67084134	73.216766	-0.83362758	-0.89068383	0
225.01367	-0.6728977	75.037758	-0.83568394	-0.89297831	0
225.51367	-0.67381561	76.134941	-0.83781064	-0.89544356	0
226.01367	-0.67657232	77.377922	-0.83985656	-0.89748383	0
226.51367	-0.67799091	76.51799	-0.84203541	-0.8997786	0
227.01367	-0.67948103	77.716019	-0.84492296	-0.9027037	0
227.51367	-0.68126321	75.271652	-0.84736675	-0.90586871	0
228.01367	-0.68103075	76.492607	-0.8495903	-0.90790749	0
228.51367	-0.68499148	75.960129	-0.85226178	-0.91053128	0
229.01367	-0.68430305	76.929199	-0.85464388	-0.91287673	0
229.51367	-0.68697035	76.931595	-0.85768044	-0.91652036	0
230.01367	-0.68919361	76.226768	-0.86051196	-0.91962874	0
230.51367	-0.69105029	75.351715	-0.86331815	-0.92225194	0
231.01367	-0.69049001	75.253006	-0.86598188	-0.92500567	0
231.51367	-0.69277585	76.12236	-0.86910367	-0.92844427	0
232.01367	-0.69553852	77.357391	-0.87189227	-0.93167424	0
232.51367	-0.69722533	79.432846	-0.87473065	-0.93408853	0
233.01367	-0.69750845	77.82869	-0.877271	-0.9367758	1
233.51367	-0.69724619	76.209396	-0.87980449	-0.93975306	0
234.01367	-0.70017874	77.953255	-0.88232338	-0.9426415	0
234.51367	-0.70264637	79.539772	-0.8846122	-0.94487607	0
235.01367	-0.70354939	75.66201	-0.88696122	-0.94716132	0
235.51367	-0.70448518	75.073105	-0.88919312	-0.94986796	0
236.01367	-0.70589781	76.245804	-0.89189529	-0.95284939	0
236.51367	-0.70873499	76.37748	-0.89476019	-0.95542699	0
237.01367	-0.70793629	77.142281	-0.89724958	-0.95867276	0
237.51367	-0.71173906	75.763969	-0.90023458	-0.96159011	0
238.01367	-0.71163476	80.479858	-0.90272665	-0.96426815	0
238.51367	-0.71484447	76.11879	0.61193496	-7.8624125	0
239.01367	-0.71500838	77.147667	0.64297169	-7.8624125	0
239.51367	-0.71681738	78.422508	0.64248532	-7.8624125	0
240.01367	-0.71794391	79.668953	0.64268738	-7.8624125	0
240.51367	-0.7197082	79.590118	0.64930946	-7.8624125	0
241.01367	-0.72157383	79.491913	0.65015167	-7.8624125	0
241.51367	-0.72315633	80.291039	0.65027624	-7.8624125	0
242.01367	-0.72505176	76.380852	0.65024287	-7.8624125	0
242.51367	-0.72576404	80.721695	0.65035075	-7.8624125	0
243.01367	-0.72739422	77.188065	0.65034717	-7.8624125	0
243.51367	-0.72787106	78.273842	0.65041631	-7.8624125	1
244.01367	-0.72871745	78.859062	0.65044254	-7.8624125	1
244.51367	-0.73194504	79.211426	0.6504491	-7.8624125	0
